datetime,open,high,low,close,volume
2021-06-10,900.27551,905.02448,895.03461,902.68951,0
2021-06-09,902.7251,905.91119,898.83643,902.75891,0
2021-06-08,898.95612,906.51752,897.64783,904.98822,0
2021-06-07,905.69769,912.19989,900.7569,901.03339,0
2021-06-04,896.28168,909.51257,894.37817,908.66449,0
2021-06-03,907.599,912.67102,894.104,896.15979,0
2021-06-02,903.87927,909.06079,903.0293,907.53302,0
2021-06-01,893.7724,913.8551,893.7724,904.21411,0
2021-05-28,893.8786,896.89612,891.45349,892.34332,0
2021-05-27,881.15912,893.13812,878.56549,893.05231,0
2021-05-26,879.97638,884.16278,874.48547,881.55292,0
2021-05-25,881.38159,884.77698,877.34839,879.38049,0
2021-05-24,873.25623,882.08191,869.41772,881.50348,0
2021-05-21,873.19373,877.53101,867.7854,873.57812,0
2021-05-20,878.12097,883.21832,871.68341,872.73218,0
2021-05-19,895.73859,895.84882,871.8291,878.36853,0
2021-05-18,898.49451,906.18518,891.05371,896.25781,0
2021-05-17,888.23981,899.77209,886.9967,898.46289,0
2021-05-14,883.34668,892.67987,880.43182,886.82428,0
2021-05-13,903.81738,903.81738,880.39288,884.78137,0
2021-05-12,902.94641,910.60699,902.94641,904.25677,0
2021-05-11,895.66333,903.87598,889.72272,902.38843,0
2021-05-10,901.18909,905.52869,891.7984,895.52509,0
2021-05-07,890.38147,900.98938,890.17261,899.47137,0
2021-05-06,883.6756,890.93011,882.69421,889.67328,0
2021-05-05,879.97418,886.7334,879.97418,884.323,0
2021-05-04,871.85651,883.61981,871.85651,879.70642,0
2021-05-03,867.04059,875.76947,867.01672,871.73901,0
2021-04-30,867.05969,867.47913,860.50012,866.92072,0
2021-04-29,865.46997,873.80109,862.80042,866.91669,0
2021-04-28,863.69049,871.75482,856.29858,865.25391,0
2021-04-27,858.89221,868.6756,858.89221,863.74438,0
2021-04-26,848.5387,859.57959,847.63391,858.71997,0
2021-04-23,845.0119,849.33801,842.90399,848.85272,0
2021-04-22,837.30048,845.72821,835.86548,844.11279,0
2021-04-21,835.48297,839.909,829.88092,837.65997,0
2021-04-20,835.33649,842.37543,831.98181,835.46527,0
2021-04-19,830.77948,837.33173,829.67572,835.03247,0
2021-04-16,831.77722,836.32172,830.50781,831.69501,0
2021-04-15,824.12872,832.25952,823.36609,831.94263,0
2021-04-14,808.64752,825.87701,808.54779,824.73022,0
2021-04-13,802.23053,811.24542,801.10718,808.37909,0
2021-04-12,806.15143,808.68011,800.5993,801.81262,0
2021-04-09,809.42297,810.80231,804.87708,805.42853,0
2021-04-08,803.09918,810.48633,801.24799,809.30328,0
2021-04-07,802.68109,804.67792,798.34839,803.61603,0
2021-04-06,796.28882,809.8952,796.27551,802.8324,0
2021-04-05,803.91272,806.32941,792.31769,795.55939,0
2021-04-01,799.88123,808.39819,798.63702,804.72858,0
2021-03-31,793.5827,806.06531,792.0838,800.48029,0
2021-03-30,805.88251,806.84528,792.31268,794.01288,0
2021-03-29,806.84271,807.9704,797.84869,805.16602,0
2021-03-26,795.65179,808.95361,795.65179,807.2337,0
2021-03-25,807.67297,807.73468,791.18457,795.21802,0
2021-03-24,796.13672,809.70569,793.9826,809.1615,0
2021-03-23,812.3631,812.55701,795.328,796.72992,0
2021-03-22,809.86517,813.4223,805.20392,812.28619,0
2021-03-19,801.79572,812.6933,797.28802,811.28778,0
2021-03-18,823.14978,825.49451,801.02722,802.6225,0
2021-03-17,825.0611,827.21582,819.50031,822.85107,0
2021-03-16,826.61389,827.27838,819.98572,824.81281,0
2021-03-15,825.66272,829.84631,821.32971,826.47821,0
2021-03-12,827.76868,828.7027,821.43451,825.48358,0
2021-03-11,819.04547,828.57727,819.03461,827.9635,0
2021-03-10,819.06592,820.50647,813.12903,818.51038,0
2021-03-09,820.07507,824.42499,814.87903,819.08752,0
2021-03-08,827.17249,836.99609,818.40198,820.05402,0
2021-03-05,813.18488,825.96948,809.32422,824.35748,0
2021-03-04,809.38568,822.08771,800.59729,813.302,0
2021-03-03,812.90228,817.2605,808.09851,811.67627,0
2021-03-02,808.9281,818.38721,800.42908,813.37592,0
2021-03-01,819.11639,825.35437,806.48541,809.67407,0
2021-02-26,832.71307,833.0191,814.92389,815.22699,0
2021-02-25,837.56451,842.87042,829.88507,833.83148,0
2021-02-24,825.76361,838.25659,822.60437,836.48279,0
2021-02-23,825.5509,834.8056,819.24158,826.41553,0
2021-02-22,811.46271,825.82758,811.4209,825.82758,0
2021-02-19,808.05811,818.44678,801.81519,811.28662,0
2021-02-18,811.1311,816.6615,807.65387,810.47852,0
2021-02-17,807.18988,812.12347,803.64111,809.90021,0
2021-02-16,800.93042,810.09149,800.93042,807.9848,0
2021-02-12,792.63647,801.1004,787.90601,799.25659,0
2021-02-11,794.27252,797.91919,789.41351,793.1145,0
2021-02-10,795.591,798.15802,791.39929,793.9231,0
2021-02-09,792.84729,797.72498,790.7536,795.6814,0
2021-02-08,783.96539,793.46667,783.96539,792.5379,0
2021-02-05,777.76062,785.82269,777.76062,781.55768,0
2021-02-04,775.48999,777.35797,769.95728,776.67828,0
2021-02-03,770.36688,777.12262,767.98962,775.46771,0
2021-02-02,768.95319,774.5061,768.33832,769.21252,0
2021-02-01,761.31738,770.08081,760.62262,769.5564,0
2021-01-29,756.60211,766.35461,755.32239,758.12628,0
2021-01-28,759.58081,769.16791,754.28528,756.82703,0
2021-01-27,762.7832,766.61841,754.92242,761.31989,0
2021-01-26,757.82208,764.23993,754.14447,762.65601,0
2021-01-25,750.19983,758.06049,749.14319,757.65881,0
2021-01-22,761.76929,762.11108,747.16217,750.18158,0
2021-01-21,762.49481,765.04523,760.32867,761.86731,0
2021-01-20,760.36377,763.61517,755.96588,762.31201,0
2021-01-19,762.4303,764.67078,758.84442,760.00989,0
2021-01-15,770.8147,772.45392,759.70868,762.36658,0
2021-01-14,764.61432,771.6001,760.95587,770.54291,0
2021-01-13,765.67279,772.52539,763.18921,764.62347,0
2021-01-12,752.8515,766.90363,752.52618,765.94922,0
2021-01-11,755.5257,756.02972,746.53748,752.59711,0
2021-01-08,755.92322,758.47711,750.8078,755.5965,0
2021-01-07,754.37311,759.32037,750.98547,755.32129,0
2021-01-06,751.883,760.43927,750.96442,754.01239,0
2021-01-05,733.55652,754.68597,733.19208,752.24463,0
2021-01-04,732.98547,748.7301,731.50732,733.65601,0
2020-12-31,728.69391,731.9295,726.61932,731.58551,0
2020-12-30,723.75879,728.49951,721.87549,728.22443,0
2020-12-29,717.66418,724.29852,715.55969,723.5932,0
2020-12-28,719.0708,723.32849,716.43378,717.02698,0
2020-12-24,721.48938,724.8136,720.50708,721.98071,0
2020-12-23,714.50269,724.63037,709.48767,721.9671,0
2020-12-22,719.27533,721.62469,710.86652,714.9585,0
2020-12-21,724.43842,724.43842,707.22858,719.62201,0
2020-12-18,720.32819,725.9856,719.88397,725.55878,0
2020-12-17,712.88147,721.00659,712.88147,720.02631,0
2020-12-16,709.11737,713.08398,708.5835,712.11078,0
2020-12-15,703.85687,709.43903,702.24969,709.20361,0
2020-12-14,701.05939,707.35687,698.87842,703.98383,0
2020-12-11,702.68127,705.68811,697.51782,701.09912,0
2020-12-10,691.64282,708.30408,691.64282,701.75232,0
2020-12-09,689.54028,695.13708,689.25732,691.479,0
2020-12-08,691.32379,691.99652,687.35492,688.99597,0
2020-12-07,693.72491,695.51398,684.59778,691.04919,0
2020-12-04,691.43433,697.66632,691.43433,694.2207,0
2020-12-03,690.53088,692.875,687.94031,691.33319,0
2020-12-02,688.37622,694.97028,684.8562,691.21912,0
2020-12-01,691.2243,695.58398,687.72382,689.53302,0
2020-11-30,694.7439,696.80121,688.28558,690.41638,0
2020-11-27,691.60382,695.84491,690.09528,694.81372,0
2020-11-25,690.90808,695.70239,689.95892,692.90472,0
2020-11-24,680.97449,691.30688,679.9245,690.92651,0
2020-11-23,678.8316,685.48547,678.2428,681.02399,0
2020-11-20,671.58801,679.14661,671.58801,678.26123,0
2020-11-19,675.10449,675.10449,669.12708,672.06763,0
2020-11-18,671.3288,679.33893,669.76532,675.76538,0
2020-11-17,669.98718,673.29932,667.25281,671.62982,0
2020-11-16,663.66522,673.51538,663.65259,669.86353,0
2020-11-13,666.4809,668.96661,661.57092,664.20361,0
2020-11-12,670.12518,673.06329,666.35968,667.25647,0
2020-11-11,668.85742,677.65521,668.1615,668.77197,0
2020-11-10,654.59161,667.55353,653.43158,667.13092,0
2020-11-09,646.06818,662.43768,646.06818,653.8064,0
2020-11-06,649.21112,650.77301,643.41321,643.76038,0
2020-11-05,646.34668,655.48358,643.4939,648.82678,0
2020-11-04,639.95538,646.46881,630.77649,645.98401,0
2020-11-03,634.0813,642.42181,633.20282,638.0658,0
2020-11-02,622.37378,634.36688,620.69489,633.74719,0
2020-10-30,628.9906,633.1308,625.27539,629.89459,0
2020-10-29,636.44397,638.78931,620.50208,629.1543,0
2020-10-28,651.0213,651.0213,634.50922,635.9057,0
2020-10-27,647.43829,653.47162,646.65851,651.58191,0
2020-10-26,650.3089,651.34308,644.46948,647.02533,0
2020-10-23,656.5318,657.8725,650.95679,652.95471,0
2020-10-22,655.677,660.0683,652.45099,656.302,0
2020-10-21,657.07611,661.63928,655.03497,655.97668,0
2020-10-20,652.96521,658.73743,650.22308,657.83301,0
2020-10-19,652.66571,656.50018,651.53473,653.30017,0
2020-10-16,653.60992,655.7041,650.77441,652.5188,0
2020-10-15,650.94452,653.89099,642.08331,653.75879,0
2020-10-14,645.95862,651.6712,643.30859,651.14142,0
2020-10-13,645.17578,648.96399,643.50732,645.92468,0
2020-10-12,651.20117,653.72302,642.97583,643.65869,0
2020-10-09,644.18323,653.18359,643.35669,649.51898,0
2020-10-08,636.80737,644.47449,635.42529,641.77051,0
2020-10-07,630.31238,636.302,627.10382,634.67438,0
2020-10-06,623.86499,635.87122,623.77368,631.47729,0
2020-10-05,611.57727,626.91168,611.57727,623.94568,0
2020-10-02,617.21442,617.21442,606.34088,611.51367,0
2020-10-01,626.47388,630.4054,612.76367,617.8009,0
2020-09-30,618.62878,627.49847,612.29541,626.66809,0
2020-09-29,626.21863,627.59583,614.20239,618.61627,0
2020-09-28,623.1095,626.75031,620.64911,626.11218,0
2020-09-25,623.14642,626.83807,619.987,623.05341,0
2020-09-24,623.40552,624.96191,617.15979,623.6615,0
2020-09-23,625.58539,628.42401,618.74731,623.9328,0
2020-09-22,627.44788,631.57208,623.20581,625.86792,0
2020-09-21,641.7818,643.25189,622.00781,626.04382,0
2020-09-18,638.7691,643.27472,637.17047,642.75403,0
2020-09-17,633.77032,639.28021,627.53632,638.40588,0
2020-09-16,625.24542,634.32019,624.44202,633.94043,0
2020-09-15,623.39508,627.2265,621.6709,625.47968,0
2020-09-14,621.80353,626.0871,621.57971,623.29327,0
2020-09-11,617.58331,622.13269,615.62299,619.89447,0
2020-09-10,618.94971,621.17242,615.1189,616.56409,0
2020-09-09,611.14313,618.91241,608.92181,617.49902,0
2020-09-08,623.20728,624.5553,606.43109,610.25177,0
2020-09-04,623.5752,629.88867,618.6933,623.13782,0
2020-09-03,629.31281,630.52838,619.83319,624.07562,0
2020-09-02,636.12903,638.00842,628.03552,628.84772,0
2020-09-01,635.21283,641.26428,634.90863,636.18622,0
2020-08-31,636.52661,641.01111,634.23297,635.2226,0
2020-08-28,632.74542,637.3634,631.90613,636.31787,0
2020-08-27,630.61432,634.87958,628.83582,632.94122,0
2020-08-26,629.92383,632.89948,628.94568,630.72607,0
2020-08-25,623.80072,630.14539,623.79449,629.52753,0
2020-08-24,620.51611,627.04248,619.19299,624.16632,0
2020-08-21,624.14069,626.51007,615.9198,620.38782,0
2020-08-20,627.54492,627.54492,619.65002,623.74451,0
2020-08-19,628.01208,630.00568,625.97913,628.82373,0
2020-08-18,624.90771,629.7049,623.94897,628.51093,0
2020-08-17,616.38489,625.21881,616.38489,625.19391,0
2020-08-14,614.16479,618.23401,611.62457,615.80731,0
2020-08-13,611.21301,614.69049,610.84381,614.29248,0
2020-08-12,605.33081,611.78748,599.73132,610.94,0
2020-08-11,610.15509,611.5708,604.22119,604.50812,0
2020-08-10,605.79272,611.49518,605.73077,608.79742,0
2020-08-07,612.64038,613.78589,602.05499,603.72998,0
2020-08-06,610.83789,615.84888,608.55682,610.34589,0
2020-08-05,605.36951,617.47559,604.25452,610.47693,0
2020-08-04,600.73389,606.11298,596.24408,604.88092,0
2020-08-03,592.526,602.18103,589.78162,601.24841,0
2020-07-31,589.4455,593.83038,588.83331,591.3302,0
2020-07-30,595.52332,596.04938,582.09082,587.93512,0
2020-07-29,591.53912,595.58038,591.17938,595.25031,0
2020-07-28,593.625,597.21558,588.68652,591.79578,0
2020-07-27,590.61121,594.88361,588.82172,592.49353,0
2020-07-24,590.6936,591.39917,586.32269,590.63013,0
2020-07-23,589.68127,593.92792,588.28802,590.78259,0
2020-07-22,587.33142,589.9068,582.26831,589.51813,0
2020-07-21,579.05438,589.0434,578.99042,587.33112,0
2020-07-20,579.73938,579.90631,574.38287,579.29761,0
2020-07-17,580.00281,581.34918,576.98438,579.74652,0
2020-07-16,581.50439,582.7981,578.4306,580.05243,0
2020-07-15,577.51752,581.651,574.70099,581.48102,0
2020-07-14,578.29199,579.65289,571.73682,576.9632,0
2020-07-13,580.40363,581.35553,576.55389,578.52832,0
2020-07-10,576.19812,581.03497,571.4502,579.87158,0
2020-07-09,579.53003,583.73877,575.04279,575.43158,0
2020-07-08,576.39801,579.82617,574.70691,578.82751,0
2020-07-07,574.00092,577.8017,569.80151,576.17029,0
2020-07-06,569.59412,575.33539,569.04901,573.79657,0
2020-07-02,565.24042,570.03583,564.30408,569.74969,0
2020-07-01,561.91382,567.62659,559.56879,564.95129,0
2020-06-30,556.73053,564.19263,554.68048,561.30328,0
2020-06-29,545.70331,557.40887,544.2002,556.5354,0
2020-06-26,550.03607,552.78473,544.4469,547.20679,0
2020-06-25,549.22662,550.87708,544.05511,549.27222,0
2020-06-24,561.22888,562.80127,548.10651,549.71588,0
2020-06-23,564.05408,566.5069,557.13171,561.98932,0
2020-06-22,560.76532,563.74707,558.53741,563.61621,0
2020-06-19,556.07019,564.14032,554.91931,560.33838,0
2020-06-18,552.54089,556.76129,549.59058,555.58459,0
2020-06-17,551.06561,554.61768,548.15491,552.94983,0
2020-06-16,548.2301,557.30933,547.21637,552.50372,0
2020-06-15,545.3996,548.0376,536.25348,547.38098,0
2020-06-12,548.0036,552.94812,540.32343,546.30988,0
2020-06-11,561.50922,561.98798,544.39008,548.16882,0
2020-06-10,557.60339,562.50732,554.05621,561.23828,0
2020-06-09,554.96399,557.53571,549.43311,556.71588,0
2020-06-08,558.67749,561.50079,551.8335,553.25177,0
2020-06-05,545.70508,557.6828,544.68573,556.58051,0
2020-06-04,539.96118,545.58728,536.98749,544.9472,0
2020-06-03,540.58942,544.59857,535.41803,541.46722,0
2020-06-02,532.99628,540.28027,532.92609,539.82098,0
2020-06-01,531.8172,534.41687,525.09912,532.88013,0
2020-05-29,521.86151,533.06329,516.73029,531.78479,0
2020-05-28,515.68848,524.89478,513.20959,521.72162,0
2020-05-27,527.3703,527.46259,515.65552,518.72992,0
2020-05-26,520.20892,530.69568,519.98621,527.65253,0
2020-05-22,524.4696,525.39252,510.31491,520.03589,0
2020-05-21,527.40521,531.40399,522.1792,524.44513,0
2020-05-20,520.5,530.10901,519.02087,527.41949,0
2020-05-19,522.15179,524.91431,517.56293,520.70972,0
2020-05-18,503.47281,525.14563,503.4657,519.63623,0
2020-05-15,496.7681,504.16339,496.28369,503.09641,0
2020-05-14,488.18851,497.70609,485.6954,496.4556,0
2020-05-13,493.80829,495.6297,485.5029,487.2128,0
2020-05-12,493.58569,497.35709,491.11649,493.5296,0
2020-05-11,497.33749,500.44189,489.6142,490.98141,0
2020-05-08,489.47159,495.52789,488.62961,495.52789,0
2020-05-07,482.63431,496.68451,481.70929,486.6308,0
2020-05-06,491.62659,494.79251,476.67761,481.1489,0
2020-05-05,471.94958,490.27609,471.75049,489.76901,0
2020-05-04,464.77209,471.6969,461.21231,470.00449,0
2020-05-01,470.9133,473.55121,461.62259,466.8912,0
2020-04-30,456.61099,470.53751,456.61099,469.14819,0
2020-04-29,449.01761,461.21069,448.95581,455.72198,0
2020-04-28,437.40091,442.97879,427.7457,448.87421,0
2020-04-27,448.93188,450.8649,433.02151,437.17801,0
2020-04-24,454.3533,459.07571,447.2356,450.17349,0
2020-04-23,446.7041,465.0611,444.62369,453.4584,0
2020-04-22,438.5647,454.3287,424.20731,446.7041,0
2020-04-21,474.88031,478.27509,421.44809,433.69571,0
2020-04-20,483.4444,483.9823,471.31799,472.02051,0
2020-04-17,486.7901,491.21909,483.5813,484.75909,0
2020-04-16,484.0871,490.36459,480.5394,484.48291,0
2020-04-15,495.57181,497.3566,482.2944,484.14261,0
2020-04-14,501.87311,507.05219,494.28271,494.8493,0
2020-04-13,495.49039,503.9418,493.2955,496.41519,0
2020-04-09,494.6951,508.68951,491.97031,492.242,0
2020-04-08,489.14301,493.86801,486.7485,489.93521,0
2020-04-07,486.42291,493.72751,484.34729,484.34729,0
2020-04-06,474.34561,483.47839,473.54291,481.19489,0
2020-04-03,470.30191,484.96619,466.86279,480.15421,0
2020-04-02,457.79779,485.59991,457.04239,471.01819,0
2020-04-01,467.24649,467.6792,454.99759,455.42349,0
2020-03-31,468.345,474.03922,466.3732,467.93051,0
2020-03-30,470.85739,471.18561,464.45181,467.6402,0
2020-03-27,479.6091,481.68799,471.93451,473.96951,0
2020-03-26,485.13931,485.47101,477.5737,478.72519,0
2020-03-25,485.4837,489.5687,478.7847,485.2951,0
2020-03-24,472.61069,485.9866,472.27011,483.32999,0
2020-03-23,462.50641,471.6954,457.892,471.03531,0
2020-03-20,470.58231,486.5654,464.88419,466.17029,0
2020-03-19,455.8927,475.1109,448.60291,471.24469,0
2020-03-18,477.54999,481.19,449.51999,451.81,0
2020-03-17,486.64001,491.62,476.79999,477.19,0
2020-03-16,504.98999,505.56,481.85999,483.98999,0
2020-03-13,512.46002,526.23999,504.47,507.73001,0
2020-03-12,530.84003,530.84003,507.75,512.48999,0
2020-03-11,537.59003,545.47998,528.65997,529.72998,0
2020-03-10,524.77002,539.84003,524.65997,537.44,0
2020-03-09,557.03003,557.56,508.92001,523.66998,0
2020-03-06,576.72998,576.96997,556.66998,557.15997,0
2020-03-05,581.84998,584.46997,574.97998,575.65997,0
2020-03-04,581.09998,585.76001,579.96002,580.92999,0
2020-03-03,578.51001,587.33002,578.46002,580.96997,0
2020-03-02,564.07001,577.59998,563.78003,576.28998,0
2020-02-28,575.41998,575.41998,559.47998,563.67999,0
2020-02-27,583.38,583.46997,570.12,575.54999,0
2020-02-26,589.71002,590.71997,582.96997,584.27002,0
2020-02-25,594.83002,597.34003,589.27002,589.81,0
2020-02-24,604.78003,604.78003,592.94,595.71002,0
2020-02-21,607.58002,608.84998,604.16998,607.91998,0
2020-02-20,611.46997,613.28998,608.44,608.81,0
2020-02-19,606.65997,611.46002,605.75,610.96997,0
2020-02-18,601.78998,606.5,601.23999,606.46997,0
2020-02-14,600.84003,604.02002,599.10999,601.91998,0
2020-02-13,599.23999,602.53003,596.39001,600.79999,0
2020-02-12,591.47998,598.72998,591.47998,598.10999,0
2020-02-11,588.34998,592.84998,588.34998,590.40997,0
2020-02-10,590.54999,592.20001,587.09003,587.40002,0
2020-02-07,593.52002,595.0,589.62,590.90997,0
2020-02-06,591.22998,596.59003,588.92999,592.0,0
2020-02-05,584.81,593.03003,584.81,590.59998,0
2020-02-04,584.20001,591.71002,584.19,584.54999,0
2020-02-03,590.59998,592.79999,582.94,584.28003,0
2020-01-31,594.38,598.38,590.21997,591.35999,0
2020-01-30,600.63,601.12,592.37,593.95001,0
2020-01-29,604.08002,607.75,599.76001,600.54999,0
2020-01-28,603.02002,605.69,599.97998,603.84003,0
2020-01-27,609.72998,610.66998,601.32001,603.09998,0
2020-01-24,620.13,620.89001,611.52002,612.35999,0
2020-01-23,624.0,624.35999,618.21997,620.04999,0
2020-01-22,629.97998,630.91998,624.28003,624.79999,0
2020-01-21,634.91998,635.37,629.39001,630.15002,0
2020-01-17,633.13,634.92999,632.16998,634.90997,0
2020-01-16,635.28003,637.08002,632.95001,632.95001,0
2020-01-15,637.45001,638.16998,634.35999,635.03003,0
2020-01-14,636.92999,639.48999,634.52002,637.65002,0
2020-01-13,639.48999,640.33002,635.52002,636.65002,0
2020-01-10,638.15997,640.54999,637.40997,639.59998,0
2020-01-09,638.59998,640.84003,635.91998,638.0,0
2020-01-08,651.12,655.38,636.77002,638.33002,0
2020-01-07,647.31,647.75,643.96002,646.90997,0
2020-01-06,648.87,653.09998,646.41998,647.85999,0
2020-01-03,642.96002,651.09998,642.95001,646.19,0
2020-01-02,642.44,644.28998,641.32001,642.81,0
2020-01-01,642.57001,642.57001,642.57001,642.57001,0
2019-12-31,645.83002,646.01001,641.21997,642.31,0
2019-12-30,645.78998,648.96002,643.53003,645.71997,0
2019-12-27,645.59003,646.54999,644.75,645.88,0
2019-12-26,640.79999,645.62,640.78003,645.52002,0
2019-12-24,637.57001,641.52002,637.33002,640.84003,0
2019-12-23,638.71997,638.71997,636.17999,637.5,0
2019-12-20,638.78998,640.48999,637.67999,638.64001,0
2019-12-19,637.53998,639.70001,636.31,639.07001,0
2019-12-18,638.28998,638.65002,635.38,637.53998,0
2019-12-17,637.09998,639.41998,636.70001,638.91998,0
2019-12-16,630.71002,638.16998,630.59998,637.28998,0
